fly,signal,target,lag_ms,r
a2_d_13,a2_l_rate,yaw,220,-0.1241934395388217
a2_d_13,a2_l_rate,yaw,230,-0.11791005768832473
a2_d_13,a2_l_rate,yaw,240,-0.11115098270746693
a2_d_13,a2_l_rate,yaw,250,-0.10400832402483863
a2_d_13,a2_l_rate,yaw,260,-0.09662318907641711
a2_d_13,a2_l_rate,yaw,270,-0.08909024517205093
a2_d_13,a2_l_rate,yaw,280,-0.08156696257543167
a2_d_13,a2_l_rate,yaw,290,-0.07421111379810354
a2_d_13,a2_l_rate,yaw,300,-0.06720246898982618
a2_d_13,a2_l_rate,yaw,310,-0.06069368395553255
a2_d_13,a2_l_rate,yaw,320,-0.054861237834596024
a2_d_13,a2_l_rate,yaw,330,-0.049805828768424695
a2_d_13,a2_l_rate,yaw,340,-0.04557025062174555
a2_d_13,a2_l_rate,yaw,350,-0.042135089912436606
a2_d_13,a2_l_rate,yaw,360,-0.0394458667073216
a2_d_13,a2_l_rate,yaw,370,-0.037439699409752676
a2_d_13,a2_l_rate,yaw,380,-0.03602864309995288
a2_d_13,a2_l_rate,yaw,390,-0.03510635121207559
a2_d_13,a2_l_rate,yaw,400,-0.03452277515708211
a2_d_13,a2_l_rate,yaw,410,-0.03409184197838425
a2_d_13,a2_l_rate,yaw,420,-0.03372066185203274
a2_d_13,a2_l_rate,yaw,430,-0.033300963605376536
a2_d_13,a2_l_rate,yaw,440,-0.03276913802953608
a2_d_13,a2_l_rate,yaw,450,-0.03210865765697742
a2_d_13,a2_l_rate,yaw,460,-0.031252070417099195
a2_d_13,a2_l_rate,yaw,470,-0.03013903380002703
a2_d_13,a2_l_rate,yaw,480,-0.02875123309222191
a2_d_13,a2_l_rate,yaw,490,-0.02709225720974134
a2_d_13,a2_l_rate,yaw,500,-0.02517998855687157
a2_d_13,a2_r_rate,yaw,-500,0.06835723326536843
a2_d_13,a2_r_rate,yaw,-490,0.06636137824790443
a2_d_13,a2_r_rate,yaw,-480,0.06436824775316005
a2_d_13,a2_r_rate,yaw,-470,0.06252970184047187
a2_d_13,a2_r_rate,yaw,-460,0.06091008717800325
a2_d_13,a2_r_rate,yaw,-450,0.05963875334823622
a2_d_13,a2_r_rate,yaw,-440,0.05884265227438858
a2_d_13,a2_r_rate,yaw,-430,0.058581738592029975
a2_d_13,a2_r_rate,yaw,-420,0.0588782828705492
a2_d_13,a2_r_rate,yaw,-410,0.05969245375358254
a2_d_13,a2_r_rate,yaw,-400,0.061026179295701116
a2_d_13,a2_r_rate,yaw,-390,0.0628078884054689
a2_d_13,a2_r_rate,yaw,-380,0.06504967561226145
a2_d_13,a2_r_rate,yaw,-370,0.06770523684993393
a2_d_13,a2_r_rate,yaw,-360,0.07070508239175878
a2_d_13,a2_r_rate,yaw,-350,0.07407254310395613
a2_d_13,a2_r_rate,yaw,-340,0.0777724197059057
a2_d_13,a2_r_rate,yaw,-330,0.08178360911084999
a2_d_13,a2_r_rate,yaw,-320,0.086109199037976
a2_d_13,a2_r_rate,yaw,-310,0.09063482545174893
a2_d_13,a2_r_rate,yaw,-300,0.09518574190590677
a2_d_13,a2_r_rate,yaw,-290,0.09958503866326338
a2_d_13,a2_r_rate,yaw,-280,0.10367495532718675
a2_d_13,a2_r_rate,yaw,-270,0.10729554668203999
a2_d_13,a2_r_rate,yaw,-260,0.11038681565034954
a2_d_13,a2_r_rate,yaw,-250,0.11291936779702492
a2_d_13,a2_r_rate,yaw,-240,0.11492121981590481
a2_d_13,a2_r_rate,yaw,-230,0.11639959390502921
a2_d_13,a2_r_rate,yaw,-220,0.11746831981649763
a2_d_13,a2_r_rate,yaw,-210,0.118213086969089
a2_d_13,a2_r_rate,yaw,-200,0.11866057117579601
a2_d_13,a2_r_rate,yaw,-190,0.1188117035905989
a2_d_13,a2_r_rate,yaw,-180,0.11871108099832457
a2_d_13,a2_r_rate,yaw,-170,0.11825531743743291
a2_d_13,a2_r_rate,yaw,-160,0.11733178468574113
a2_d_13,a2_r_rate,yaw,-150,0.11580882743504964
a2_d_13,a2_r_rate,yaw,-140,0.1135472240892116
a2_d_13,a2_r_rate,yaw,-130,0.1103930416289934
a2_d_13,a2_r_rate,yaw,-120,0.10623807019627345
a2_d_13,a2_r_rate,yaw,-110,0.10104663339043281
a2_d_13,a2_r_rate,yaw,-100,0.09486974315355745
a2_d_13,a2_r_rate,yaw,-90,0.08777477600879345
a2_d_13,a2_r_rate,yaw,-80,0.08005502470165897
a2_d_13,a2_r_rate,yaw,-70,0.0720145319005972
a2_d_13,a2_r_rate,yaw,-60,0.06405395975902374
a2_d_13,a2_r_rate,yaw,-50,0.05657219977792338
a2_d_13,a2_r_rate,yaw,-40,0.04989810103047964
a2_d_13,a2_r_rate,yaw,-30,0.04442147677600992
a2_d_13,a2_r_rate,yaw,-20,0.040449876900425584
a2_d_13,a2_r_rate,yaw,-10,0.038400811748185826
a2_d_13,a2_r_rate,yaw,0,0.038615253729927405
a2_d_13,a2_r_rate,yaw,10,0.0407497271837053
a2_d_13,a2_r_rate,yaw,20,0.04570783092305166
a2_d_13,a2_r_rate,yaw,30,0.05355996491378831
a2_d_13,a2_r_rate,yaw,40,0.06421683880726049
a2_d_13,a2_r_rate,yaw,50,0.07741167624485777
a2_d_13,a2_r_rate,yaw,60,0.09271982813025689
a2_d_13,a2_r_rate,yaw,70,0.10953583641174558
a2_d_13,a2_r_rate,yaw,80,0.1271979030670574
a2_d_13,a2_r_rate,yaw,90,0.1449941073101574
a2_d_13,a2_r_rate,yaw,100,0.16217031198158866
a2_d_13,a2_r_rate,yaw,110,0.17809949823886115
a2_d_13,a2_r_rate,yaw,120,0.19219195165363595
a2_d_13,a2_r_rate,yaw,130,0.2040004904251236
a2_d_13,a2_r_rate,yaw,140,0.21325245402991855
a2_d_13,a2_r_rate,yaw,150,0.2198811949473661
a2_d_13,a2_r_rate,yaw,160,0.22386253712307258
a2_d_13,a2_r_rate,yaw,170,0.2252790463481319
a2_d_13,a2_r_rate,yaw,180,0.2243154111087342
a2_d_13,a2_r_rate,yaw,190,0.22120513024991315
a2_d_13,a2_r_rate,yaw,200,0.2162639080919268
a2_d_13,a2_r_rate,yaw,210,0.2098938084334529
a2_d_13,a2_r_rate,yaw,220,0.20243629791308143
a2_d_13,a2_r_rate,yaw,230,0.19420799674905218
a2_d_13,a2_r_rate,yaw,240,0.1855263755010491
a2_d_13,a2_r_rate,yaw,250,0.17667061667498854
a2_d_13,a2_r_rate,yaw,260,0.1679322540147915
a2_d_13,a2_r_rate,yaw,270,0.15959804070860598
a2_d_13,a2_r_rate,yaw,280,0.1518462434904257
a2_d_13,a2_r_rate,yaw,290,0.14480405755861106
a2_d_13,a2_r_rate,yaw,300,0.13851640433590687
a2_d_13,a2_r_rate,yaw,310,0.1329820148217471
a2_d_13,a2_r_rate,yaw,320,0.12821230524516206
a2_d_13,a2_r_rate,yaw,330,0.12417899535195366
a2_d_13,a2_r_rate,yaw,340,0.12085138876482908
a2_d_13,a2_r_rate,yaw,350,0.11816556094409299
a2_d_13,a2_r_rate,yaw,360,0.11603793187621904
a2_d_13,a2_r_rate,yaw,370,0.11444056565430583
a2_d_13,a2_r_rate,yaw,380,0.11326385650165217
a2_d_13,a2_r_rate,yaw,390,0.11242308509030499
a2_d_13,a2_r_rate,yaw,400,0.11176971288151218
a2_d_13,a2_r_rate,yaw,410,0.11117310012368543
a2_d_13,a2_r_rate,yaw,420,0.11050131809089048
a2_d_13,a2_r_rate,yaw,430,0.10964392691534627
a2_d_13,a2_r_rate,yaw,440,0.10859615405000143
a2_d_13,a2_r_rate,yaw,450,0.10735951880712612
a2_d_13,a2_r_rate,yaw,460,0.1058938956612059
a2_d_13,a2_r_rate,yaw,470,0.10423396137211458
a2_d_13,a2_r_rate,yaw,480,0.10235174838104155
a2_d_13,a2_r_rate,yaw,490,0.10036265420208218
a2_d_13,a2_r_rate,yaw,500,0.0983269756891716
a2_d_13,a2_l_rate,a2_r_rate,-500,0.10729014967194571
a2_d_13,a2_l_rate,a2_r_rate,-490,0.10926059176923766
a2_d_13,a2_l_rate,a2_r_rate,-480,0.11174758508419037
a2_d_13,a2_l_rate,a2_r_rate,-470,0.11469859610299274
a2_d_13,a2_l_rate,a2_r_rate,-460,0.11797551823166413
a2_d_13,a2_l_rate,a2_r_rate,-450,0.12137474141000992
a2_d_13,a2_l_rate,a2_r_rate,-440,0.12467302777160338
a2_d_13,a2_l_rate,a2_r_rate,-430,0.12768664874412483
a2_d_13,a2_l_rate,a2_r_rate,-420,0.13032126704006994
a2_d_13,a2_l_rate,a2_r_rate,-410,0.1325913427942703
a2_d_13,a2_l_rate,a2_r_rate,-400,0.13459967928453742
a2_d_13,a2_l_rate,a2_r_rate,-390,0.13648356053170196
a2_d_13,a2_l_rate,a2_r_rate,-380,0.13835024369050372
a2_d_13,a2_l_rate,a2_r_rate,-370,0.14023380126639337
a2_d_13,a2_l_rate,a2_r_rate,-360,0.142097115252553
a2_d_13,a2_l_rate,a2_r_rate,-350,0.14387864038427978
a2_d_13,a2_l_rate,a2_r_rate,-340,0.14555868622934515
a2_d_13,a2_l_rate,a2_r_rate,-330,0.147208097478224
a2_d_13,a2_l_rate,a2_r_rate,-320,0.1489901517192059
a2_d_13,a2_l_rate,a2_r_rate,-310,0.15111111618104375
a2_d_13,a2_l_rate,a2_r_rate,-300,0.1537429871399888
a2_d_13,a2_l_rate,a2_r_rate,-290,0.15695529826657498
a2_d_13,a2_l_rate,a2_r_rate,-280,0.16068573184829069
a2_d_13,a2_l_rate,a2_r_rate,-270,0.16476042604212937
a2_d_13,a2_l_rate,a2_r_rate,-260,0.16895506152649906
a2_d_13,a2_l_rate,a2_r_rate,-250,0.17307140384662328
a2_d_13,a2_l_rate,a2_r_rate,-240,0.17699499465139248
a2_d_13,a2_l_rate,a2_r_rate,-230,0.18070793328091445
a2_d_13,a2_l_rate,a2_r_rate,-220,0.18425772484345607
a2_d_13,a2_l_rate,a2_r_rate,-210,0.18770700534501109
a2_d_13,a2_l_rate,a2_r_rate,-200,0.19109135187933404
a2_d_13,a2_l_rate,a2_r_rate,-190,0.19440585672648047
a2_d_13,a2_l_rate,a2_r_rate,-180,0.19762736177977464
a2_d_13,a2_l_rate,a2_r_rate,-170,0.2007569315494985
a2_d_13,a2_l_rate,a2_r_rate,-160,0.20384911358972285
a2_d_13,a2_l_rate,a2_r_rate,-150,0.2070004480218815
a2_d_13,a2_l_rate,a2_r_rate,-140,0.21029956439687086
a2_d_13,a2_l_rate,a2_r_rate,-130,0.21377091787162372
a2_d_13,a2_l_rate,a2_r_rate,-120,0.2173483986298133
a2_d_13,a2_l_rate,a2_r_rate,-110,0.22089428153295282
a2_d_13,a2_l_rate,a2_r_rate,-100,0.22425349095115396
a2_d_13,a2_l_rate,a2_r_rate,-90,0.22731538769065263
a2_d_13,a2_l_rate,a2_r_rate,-80,0.2300522171296027
a2_d_13,a2_l_rate,a2_r_rate,-70,0.23251563501100136
a2_d_13,a2_l_rate,a2_r_rate,-60,0.23479358808029888
a2_d_13,a2_l_rate,a2_r_rate,-50,0.23694894999564545
a2_d_13,a2_l_rate,a2_r_rate,-40,0.2389698463550019
a2_d_13,a2_l_rate,a2_r_rate,-30,0.2407538215307441
a2_d_13,a2_l_rate,a2_r_rate,-20,0.2421310652631211
a2_d_13,a2_l_rate,a2_r_rate,-10,0.24291670623017905
a2_d_13,a2_l_rate,a2_r_rate,0,0.24297369462630042
a2_d_13,a2_l_rate,a2_r_rate,10,0.2423465291339875
a2_d_13,a2_l_rate,a2_r_rate,20,0.24096676014578305
a2_d_13,a2_l_rate,a2_r_rate,30,0.23909437176632792
a2_d_13,a2_l_rate,a2_r_rate,40,0.2370821015538502
a2_d_13,a2_l_rate,a2_r_rate,50,0.23529472540069848
a2_d_13,a2_l_rate,a2_r_rate,60,0.23402700090262726
a2_d_13,a2_l_rate,a2_r_rate,70,0.2334427195540422
a2_d_13,a2_l_rate,a2_r_rate,80,0.23355006279481164
a2_d_13,a2_l_rate,a2_r_rate,90,0.23421316876264345
a2_d_13,a2_l_rate,a2_r_rate,100,0.23518883940367827
a2_d_13,a2_l_rate,a2_r_rate,110,0.23617734340718227
a2_d_13,a2_l_rate,a2_r_rate,120,0.23687939254039067
a2_d_13,a2_l_rate,a2_r_rate,130,0.23705202819655602
a2_d_13,a2_l_rate,a2_r_rate,140,0.2365522847594585
a2_d_13,a2_l_rate,a2_r_rate,150,0.23535719260518714
a2_d_13,a2_l_rate,a2_r_rate,160,0.2335541500000232
a2_d_13,a2_l_rate,a2_r_rate,170,0.2313078233712753
a2_d_13,a2_l_rate,a2_r_rate,180,0.2288168316820181
a2_d_13,a2_l_rate,a2_r_rate,190,0.22627113180625877
a2_d_13,a2_l_rate,a2_r_rate,200,0.22381544758772057
a2_d_13,a2_l_rate,a2_r_rate,210,0.22152152843620365
a2_d_13,a2_l_rate,a2_r_rate,220,0.21937145116825155
a2_d_13,a2_l_rate,a2_r_rate,230,0.21725791928235202
a2_d_13,a2_l_rate,a2_r_rate,240,0.21501096114312776
a2_d_13,a2_l_rate,a2_r_rate,250,0.2124511304205029
a2_d_13,a2_l_rate,a2_r_rate,260,0.20945187622823652
a2_d_13,a2_l_rate,a2_r_rate,270,0.2059885494596195
a2_d_13,a2_l_rate,a2_r_rate,280,0.20215869764144295
a2_d_13,a2_l_rate,a2_r_rate,290,0.19816647463336878
a2_d_13,a2_l_rate,a2_r_rate,300,0.19427418720871162
a2_d_13,a2_l_rate,a2_r_rate,310,0.1907390898777782
a2_d_13,a2_l_rate,a2_r_rate,320,0.18775891152617707
a2_d_13,a2_l_rate,a2_r_rate,330,0.18543985595891657
a2_d_13,a2_l_rate,a2_r_rate,340,0.1837882999165367
a2_d_13,a2_l_rate,a2_r_rate,350,0.18272493622618227
a2_d_13,a2_l_rate,a2_r_rate,360,0.1821140894466605
a2_d_13,a2_l_rate,a2_r_rate,370,0.18179481938274075
a2_d_13,a2_l_rate,a2_r_rate,380,0.1816044114943881
a2_d_13,a2_l_rate,a2_r_rate,390,0.18139481236932334
a2_d_13,a2_l_rate,a2_r_rate,400,0.18104726324373177
a2_d_13,a2_l_rate,a2_r_rate,410,0.1804823605825796
a2_d_13,a2_l_rate,a2_r_rate,420,0.1796582405018572
a2_d_13,a2_l_rate,a2_r_rate,430,0.17855738649059957
a2_d_13,a2_l_rate,a2_r_rate,440,0.17717588839163992
a2_d_13,a2_l_rate,a2_r_rate,450,0.17552945351660681
a2_d_13,a2_l_rate,a2_r_rate,460,0.17367383439110395
a2_d_13,a2_l_rate,a2_r_rate,470,0.17172233857894387
a2_d_13,a2_l_rate,a2_r_rate,480,0.1698441530921987
a2_d_13,a2_l_rate,a2_r_rate,490,0.16823801670094174
a2_d_13,a2_l_rate,a2_r_rate,500,0.16708495888769245
a2_d_13,A_minus_B,yaw,-500,-0.10089288443216617
a2_d_13,A_minus_B,yaw,-490,-0.09987649251833428
a2_d_13,A_minus_B,yaw,-480,-0.09868751302346299
a2_d_13,A_minus_B,yaw,-470,-0.09739318032375902
a2_d_13,A_minus_B,yaw,-460,-0.09603024251520126
a2_d_13,A_minus_B,yaw,-450,-0.09473587460719779
a2_d_13,A_minus_B,yaw,-440,-0.09364926658527235
a2_d_13,A_minus_B,yaw,-430,-0.0928569080597873
a2_d_13,A_minus_B,yaw,-420,-0.09241968178315327
a2_d_13,A_minus_B,yaw,-410,-0.09234780080672904
a2_d_13,A_minus_B,yaw,-400,-0.09269912875414588
a2_d_13,A_minus_B,yaw,-390,-0.09345463512762754
a2_d_13,A_minus_B,yaw,-380,-0.09466422362384003
a2_d_13,A_minus_B,yaw,-370,-0.0962879361628733
a2_d_13,A_minus_B,yaw,-360,-0.09824723192911276
a2_d_13,A_minus_B,yaw,-350,-0.10056005071105692
a2_d_13,A_minus_B,yaw,-340,-0.10321448356273001
a2_d_13,A_minus_B,yaw,-330,-0.10623565173842112
a2_d_13,A_minus_B,yaw,-320,-0.10966127754111545
a2_d_13,A_minus_B,yaw,-310,-0.11341833979534892
a2_d_13,A_minus_B,yaw,-300,-0.11736834558482961
a2_d_13,A_minus_B,yaw,-290,-0.12136575034757432
a2_d_13,A_minus_B,yaw,-280,-0.12528770474984202
a2_d_13,A_minus_B,yaw,-270,-0.12900132818341173
a2_d_13,A_minus_B,yaw,-260,-0.13245611027399778
a2_d_13,A_minus_B,yaw,-250,-0.13560176212235972
a2_d_13,A_minus_B,yaw,-240,-0.13843783578689975
a2_d_13,A_minus_B,yaw,-230,-0.14092404915030307
a2_d_13,A_minus_B,yaw,-220,-0.1430951675682278
a2_d_13,A_minus_B,yaw,-210,-0.14494291562136194
a2_d_13,A_minus_B,yaw,-200,-0.14639821661485547
a2_d_13,A_minus_B,yaw,-190,-0.14735626386804104
a2_d_13,A_minus_B,yaw,-180,-0.14774058068890275
a2_d_13,A_minus_B,yaw,-170,-0.1473369869609423
a2_d_13,A_minus_B,yaw,-160,-0.14593419134310232
a2_d_13,A_minus_B,yaw,-150,-0.14333908895752515
a2_d_13,A_minus_B,yaw,-140,-0.13939653461811857
a2_d_13,A_minus_B,yaw,-130,-0.13398135025608773
a2_d_13,A_minus_B,yaw,-120,-0.12706608243148967
a2_d_13,A_minus_B,yaw,-110,-0.11873216317373493
a2_d_13,A_minus_B,yaw,-100,-0.10917163052287715
a2_d_13,A_minus_B,yaw,-90,-0.09860779411681193
a2_d_13,A_minus_B,yaw,-80,-0.08747958034807386
a2_d_13,A_minus_B,yaw,-70,-0.0762444668037556
a2_d_13,A_minus_B,yaw,-60,-0.0654527676410826
a2_d_13,A_minus_B,yaw,-50,-0.05564897383522499
a2_d_13,A_minus_B,yaw,-40,-0.047297993899482804
a2_d_13,A_minus_B,yaw,-30,-0.040902356479655226
a2_d_13,A_minus_B,yaw,-20,-0.03686439766199003
a2_d_13,A_minus_B,yaw,-10,-0.03566392332913202
a2_d_13,A_minus_B,yaw,0,-0.03768730963212995
a2_d_13,A_minus_B,yaw,10,-0.042519216801193666
a2_d_13,A_minus_B,yaw,20,-0.051188178137108666
a2_d_13,A_minus_B,yaw,30,-0.06369653033233287
a2_d_13,A_minus_B,yaw,40,-0.0798225829851809
a2_d_13,A_minus_B,yaw,50,-0.09912247781493044
a2_d_13,A_minus_B,yaw,60,-0.12100052696574139
a2_d_13,A_minus_B,yaw,70,-0.14464457819676457
a2_d_13,A_minus_B,yaw,80,-0.16921976399256405
a2_d_13,A_minus_B,yaw,90,-0.1937891685841214
a2_d_13,A_minus_B,yaw,100,-0.21738049250730956
a2_d_13,A_minus_B,yaw,110,-0.23916183058049093
a2_d_13,A_minus_B,yaw,120,-0.25836160350980464
a2_d_13,A_minus_B,yaw,130,-0.27439820199629067
a2_d_13,A_minus_B,yaw,140,-0.2869098714514796
a2_d_13,A_minus_B,yaw,150,-0.2957955219966956
a2_d_13,A_minus_B,yaw,160,-0.30104969770950357
a2_d_13,A_minus_B,yaw,170,-0.3027893202687747
a2_d_13,A_minus_B,yaw,180,-0.3012450056728651
a2_d_13,A_minus_B,yaw,190,-0.2967699902958157
a2_d_13,A_minus_B,yaw,200,-0.28977043849509493
a2_d_13,A_minus_B,yaw,210,-0.2807699917530706
a2_d_13,A_minus_B,yaw,220,-0.2702265444252981
a2_d_13,A_minus_B,yaw,230,-0.2585331973870282
a2_d_13,A_minus_B,yaw,240,-0.2461041034128203
a2_d_13,A_minus_B,yaw,250,-0.2332596625824251
a2_d_13,A_minus_B,yaw,260,-0.22036266354726497
a2_d_13,A_minus_B,yaw,270,-0.20774438797829528
a2_d_13,A_minus_B,yaw,280,-0.19567545975893125
a2_d_13,A_minus_B,yaw,290,-0.18437960440779486
a2_d_13,A_minus_B,yaw,300,-0.17401501196783295
a2_d_13,A_minus_B,yaw,310,-0.16467692260663122
a2_d_13,A_minus_B,yaw,320,-0.15648699290576226
a2_d_13,A_minus_B,yaw,330,-0.14948221649623789
a2_d_13,A_minus_B,yaw,340,-0.14366165803138678
a2_d_13,A_minus_B,yaw,350,-0.13895366321413977
a2_d_13,A_minus_B,yaw,360,-0.13524533937752925
a2_d_13,A_minus_B,yaw,370,-0.13247097714269096
a2_d_13,A_minus_B,yaw,380,-0.13047115369856788
a2_d_13,A_minus_B,yaw,390,-0.12909836546920062
a2_d_13,A_minus_B,yaw,400,-0.1281166665779764
a2_d_13,A_minus_B,yaw,410,-0.12728395229072728
a2_d_13,A_minus_B,yaw,420,-0.12641541883163934
a2_d_13,A_minus_B,yaw,430,-0.12533665702886768
a2_d_13,A_minus_B,yaw,440,-0.12400196091705663
a2_d_13,A_minus_B,yaw,450,-0.12240147313257148
a2_d_13,A_minus_B,yaw,460,-0.1204539024289435
a2_d_13,A_minus_B,yaw,470,-0.11815503206750019
a2_d_13,A_minus_B,yaw,480,-0.1154692221858697
a2_d_13,A_minus_B,yaw,490,-0.11251041841207943
a2_d_13,A_minus_B,yaw,500,-0.109347804167133
a2_d_13,A_plus_B,yaw,-500,0.02308739434503717
a2_d_13,A_plus_B,yaw,-490,0.020893860791753028
a2_d_13,A_plus_B,yaw,-480,0.01884217068695087
a2_d_13,A_plus_B,yaw,-470,0.017106477702367298
a2_d_13,A_plus_B,yaw,-460,0.01575293300194064
a2_d_13,A_plus_B,yaw,-450,0.014866781616425418
a2_d_13,A_plus_B,yaw,-440,0.014529579460157233
a2_d_13,A_plus_B,yaw,-430,0.014764757352086192
a2_d_13,A_plus_B,yaw,-420,0.015559376107068718
a2_d_13,A_plus_B,yaw,-410,0.016846755896065078
a2_d_13,A_plus_B,yaw,-400,0.018585252419591268
a2_d_13,A_plus_B,yaw,-390,0.020683000290426964
a2_d_13,A_plus_B,yaw,-380,0.023119247538153042
a2_d_13,A_plus_B,yaw,-370,0.02585617334457302
a2_d_13,A_plus_B,yaw,-360,0.028851847837004372
a2_d_13,A_plus_B,yaw,-350,0.03212802641621335
a2_d_13,A_plus_B,yaw,-340,0.035640737170335654
a2_d_13,A_plus_B,yaw,-330,0.03933677948679839
a2_d_13,A_plus_B,yaw,-320,0.04318967443924581
a2_d_13,A_plus_B,yaw,-310,0.04708412654186391
a2_d_13,A_plus_B,yaw,-300,0.050865680351766515
a2_d_13,A_plus_B,yaw,-290,0.05438164448535228
a2_d_13,A_plus_B,yaw,-280,0.057489490802888905
a2_d_13,A_plus_B,yaw,-270,0.060050162669751286
a2_d_13,A_plus_B,yaw,-260,0.06200971147278954
a2_d_13,A_plus_B,yaw,-250,0.06336168544512033
a2_d_13,A_plus_B,yaw,-240,0.06414994813624164
a2_d_13,A_plus_B,yaw,-230,0.0644198231829816
a2_d_13,A_plus_B,yaw,-220,0.06431748445041396
a2_d_13,A_plus_B,yaw,-210,0.06397991277819277
a2_d_13,A_plus_B,yaw,-200,0.06350395459251383
a2_d_13,A_plus_B,yaw,-190,0.06297679998629785
a2_d_13,A_plus_B,yaw,-180,0.06252875275239647
a2_d_13,A_plus_B,yaw,-170,0.06217372378081742
a2_d_13,A_plus_B,yaw,-160,0.06190846972386928
a2_d_13,A_plus_B,yaw,-150,0.061686405030389156
a2_d_13,A_plus_B,yaw,-140,0.06141917558098422
a2_d_13,A_plus_B,yaw,-130,0.060971370101454044
a2_d_13,A_plus_B,yaw,-120,0.06019789626759003
a2_d_13,A_plus_B,yaw,-110,0.05897664224039296
a2_d_13,A_plus_B,yaw,-100,0.05723013536478434
a2_d_13,A_plus_B,yaw,-90,0.05488249500449644
a2_d_13,A_plus_B,yaw,-80,0.05203047264223683
a2_d_13,A_plus_B,yaw,-70,0.04877233983672919
a2_d_13,A_plus_B,yaw,-60,0.045278878225374186
a2_d_13,A_plus_B,yaw,-50,0.04172264642627088
a2_d_13,A_plus_B,yaw,-40,0.03823330065410069
a2_d_13,A_plus_B,yaw,-30,0.03500372572835343
a2_d_13,A_plus_B,yaw,-20,0.03218182887183833
a2_d_13,A_plus_B,yaw,-10,0.030021253523698645
a2_d_13,A_plus_B,yaw,0,0.028733711800970688
a2_d_13,A_plus_B,yaw,10,0.028103465842850246
a2_d_13,A_plus_B,yaw,20,0.028705167309203288
a2_d_13,A_plus_B,yaw,30,0.03063980592640202
a2_d_13,A_plus_B,yaw,40,0.03394526443753351
a2_d_13,A_plus_B,yaw,50,0.03856869078517839
a2_d_13,A_plus_B,yaw,60,0.04434004014533282
a2_d_13,A_plus_B,yaw,70,0.05098769443016057
a2_d_13,A_plus_B,yaw,80,0.05817186043217592
a2_d_13,A_plus_B,yaw,90,0.06555732820460922
a2_d_13,A_plus_B,yaw,100,0.07277340702781986
a2_d_13,A_plus_B,yaw,110,0.07953200492143156
a2_d_13,A_plus_B,yaw,120,0.08555537284845051
a2_d_13,A_plus_B,yaw,130,0.09063141045608453
a2_d_13,A_plus_B,yaw,140,0.09463691067118075
a2_d_13,A_plus_B,yaw,150,0.09755243589462063
a2_d_13,A_plus_B,yaw,160,0.09934684517978393
a2_d_13,A_plus_B,yaw,170,0.1000536441648136
a2_d_13,A_plus_B,yaw,180,0.09976999482880376
a2_d_13,A_plus_B,yaw,190,0.0985684127624304
a2_d_13,A_plus_B,yaw,200,0.09660296313016577
a2_d_13,A_plus_B,yaw,210,0.09406547165918061
a2_d_13,A_plus_B,yaw,220,0.09111025196613282
a2_d_13,A_plus_B,yaw,230,0.08790718687198479
a2_d_13,A_plus_B,yaw,240,0.0846110740665278
a2_d_13,A_plus_B,yaw,250,0.08139198528091346
a2_d_13,A_plus_B,yaw,260,0.07840221284562353
a2_d_13,A_plus_B,yaw,270,0.075808598172313
a2_d_13,A_plus_B,yaw,280,0.07366149013999163
a2_d_13,A_plus_B,yaw,290,0.07197295571191509
a2_d_13,A_plus_B,yaw,300,0.07068518114606817
a2_d_13,A_plus_B,yaw,310,0.0697214076195881
a2_d_13,A_plus_B,yaw,320,0.06900248239266833
a2_d_13,A_plus_B,yaw,330,0.06845550299802708
a2_d_13,A_plus_B,yaw,340,0.0680332518961061
a2_d_13,A_plus_B,yaw,350,0.0676945598348574
a2_d_13,A_plus_B,yaw,360,0.06740205236044504
a2_d_13,A_plus_B,yaw,370,0.06716544229259712
a2_d_13,A_plus_B,yaw,380,0.06694634449615627
a2_d_13,A_plus_B,yaw,390,0.06673447070149667
a2_d_13,A_plus_B,yaw,400,0.0664935052154305
a2_d_13,A_plus_B,yaw,410,0.0662185309902314
a2_d_13,A_plus_B,yaw,420,0.06585717953029772
a2_d_13,A_plus_B,yaw,430,0.06538104739871457
a2_d_13,A_plus_B,yaw,440,0.06481910092248086
a2_d_13,A_plus_B,yaw,450,0.0641823405278292
a2_d_13,A_plus_B,yaw,460,0.06347643072368285
a2_d_13,A_plus_B,yaw,470,0.06275850604810426
a2_d_13,A_plus_B,yaw,480,0.06201653914729682
a2_d_13,A_plus_B,yaw,490,0.06133419506685957
a2_d_13,A_plus_B,yaw,500,0.06074708478500043
a1_a2_d_02,a2_l_rate,yaw,-500,-0.002084535412651895
a1_a2_d_02,a2_l_rate,yaw,-490,-0.004051222339607432
a1_a2_d_02,a2_l_rate,yaw,-480,-0.006181397935768033
a1_a2_d_02,a2_l_rate,yaw,-470,-0.008455330842434449
a1_a2_d_02,a2_l_rate,yaw,-460,-0.010846742028726044
a1_a2_d_02,a2_l_rate,yaw,-450,-0.013335262015573288
a1_a2_d_02,a2_l_rate,yaw,-440,-0.015907011663200122
a1_a2_d_02,a2_l_rate,yaw,-430,-0.018547391489980528
a1_a2_d_02,a2_l_rate,yaw,-420,-0.021236596794551286
a1_a2_d_02,a2_l_rate,yaw,-410,-0.023948356675521417
a1_a2_d_02,a2_l_rate,yaw,-400,-0.026656404642375828
a1_a2_d_02,a2_l_rate,yaw,-390,-0.029343992489153963
a1_a2_d_02,a2_l_rate,yaw,-380,-0.03201275568433517
