threshold,bodyId,preIsNeuron,preType,preInstance,preSuperclass,preSubclass,preSomaSide,preSomaNeuromere,prePredictedNt,prePredictedNtConfidence,preConsensusNt,preStatus,preStatusLabel,source_class,is_motor_source,primary_candidate_t10,group_count,target_group_ids,selected_motor_weight,selected_motor_edge_count,all_815_motor_weight_at_threshold,all_815_motor_weight_raw,all_815_motor_target_count_at_threshold,all_815_motor_target_count_raw,selected_fraction_of_815_motor_weight_at_threshold,selected_fraction_of_815_motor_weight_raw,largest_group_weight_share_within_selected,breadth_category,leg_count,nonleg_group_count,target_legs,has_same_leg_same_joint_pair,has_same_leg_knee_root_pair,has_multiple_legs,has_leg_and_nonleg,group_count_t1,selected_motor_weight_t1,group_count_t3,selected_motor_weight_t3,group_count_t5,selected_motor_weight_t5,group_count_t10,selected_motor_weight_t10,weight_retention_t10_over_t1,dataset,entity_id,compact_ref,target_parts,target_group_pairs,target_pair_relation_counts,display_repeated14_target_ids,display_repeated14_target_weight_t10,classification_state,previous_full_io,selected_additional,selection_reasons,selection_track,full_io_state,physiology_link_state,functional_role_state
10,800640,True,IN20A.22A008,IN20A.22A008_L,vnc_intrinsic,IR,L,T3,acetylcholine,0.9715571999549866,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,3,T3L:root_pra|T3L:root_sad|T3L:root_spr,197,5,387,475,11,32,0.5090439276485789,0.4147368421052632,0.5888324873096447,same_leg_same_joint,1,0,T3L,True,False,False,False,5,214,5,209,4,206,3,197,0.9205607476635514,male-cns:v1.0,male-cns:v1.0:800640,IN20A.22A008・800640,"[""T3L""]","[{""group_a"":""T3L:root_pra"",""group_b"":""T3L:root_sad"",""relation"":""same_leg_same_joint""},{""group_a"":""T3L:root_pra"",""group_b"":""T3L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T3L:root_sad"",""group_b"":""T3L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":3}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800642,True,IN13A006,IN13A006_L,vnc_intrinsic,IR,L,T3,gaba,0.8646306991577148,gaba,Traced,Reviewed,neuron_nonmotor,False,True,3,T3L:knee_extensor|T3L:root_pra|T3L:root_spr,305,5,321,356,6,21,0.9501557632398754,0.8567415730337079,0.7573770491803279,same_leg_knee_root,1,0,T3L,True,True,False,False,4,313,4,313,3,310,3,305,0.9744408945686901,male-cns:v1.0,male-cns:v1.0:800642,IN13A006・800642,"[""T3L""]","[{""group_a"":""T3L:knee_extensor"",""group_b"":""T3L:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T3L:knee_extensor"",""group_b"":""T3L:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T3L:root_pra"",""group_b"":""T3L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800643,True,IN17A016,IN17A016_L,vnc_intrinsic,BR,L,T1,acetylcholine,0.9572969079017639,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,3,T1L:knee_flexor|T1L:root_promotor|T1L:root_sar,137,4,268,331,7,26,0.5111940298507462,0.41389728096676737,0.5620437956204379,same_leg_knee_root,1,0,T1L,True,True,False,False,7,179,5,171,3,164,3,137,0.7653631284916201,male-cns:v1.0,male-cns:v1.0:800643,IN17A016・800643,"[""T1L""]","[{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:root_promotor"",""group_b"":""T1L:root_sar"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}","[""919509""]",42,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800650,True,IN21A001,IN21A001_R,vnc_intrinsic,IR,R,T2,glutamate,0.8066228628158569,glutamate,Traced,Reviewed,neuron_nonmotor,False,True,2,T2R:root_sad|T2R:root_sar,1184,3,1310,1365,8,26,0.9038167938931297,0.8673992673992674,0.9704391891891891,same_leg_same_joint,1,0,T2R,True,False,False,False,5,1199,3,1194,3,1191,2,1184,0.987489574645538,male-cns:v1.0,male-cns:v1.0:800650,IN21A001・800650,"[""T2R""]","[{""group_a"":""T2R:root_sad"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":1}","[""801813"",""801946"",""909371""]",1184,complete_saved_t10_scope,False,True,"[""leg_local_top:T2R""]",structural_breadth,complete_additional_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
10,800656,True,IN19A020,IN19A020_R,vnc_intrinsic,IR,R,T2,gaba,0.9019355773925781,gaba,Traced,Reviewed,neuron_nonmotor,False,True,2,T2R:root_sad|T2R:root_sar,20,2,256,285,9,22,0.078125,0.07017543859649122,0.5,same_leg_same_joint,1,0,T2R,True,False,False,False,5,36,2,29,2,29,2,20,0.5555555555555556,male-cns:v1.0,male-cns:v1.0:800656,IN19A020・800656,"[""T2R""]","[{""group_a"":""T2R:root_sad"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":1}","[""801946"",""909371""]",20,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800663,True,IN03A006,IN03A006_L,vnc_intrinsic,IR,L,T1,acetylcholine,0.9649507403373718,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,3,T1L:knee_flexor|T1L:root_pra|T1L:root_promotor,124,4,124,186,4,26,1.0,0.6666666666666666,0.717741935483871,same_leg_knee_root,1,0,T1L,True,True,False,False,5,150,4,142,3,139,3,124,0.8266666666666667,male-cns:v1.0,male-cns:v1.0:800663,IN03A006・800663,"[""T1L""]","[{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}","[""802509""]",24,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800670,True,IN20A.22A008,IN20A.22A008_R,vnc_intrinsic,,R,T2,acetylcholine,0.972015380859375,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,2,T2R:knee_extensor|T2R:root_pra,74,3,298,354,10,26,0.2483221476510067,0.20903954802259886,0.5945945945945946,same_leg_knee_root,1,0,T2R,False,True,False,False,4,100,3,99,3,96,2,74,0.74,male-cns:v1.0,male-cns:v1.0:800670,IN20A.22A008・800670,"[""T2R""]","[{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_pra"",""relation"":""same_leg_knee_root""}]","{""same_leg_knee_root"":1}","[""803499"",""902719""]",44,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800675,True,IN21A003,IN21A003_L,vnc_intrinsic,IR,L,T2,glutamate,0.8178785443305969,glutamate,Traced,Reviewed,neuron_nonmotor,False,True,2,T2L:knee_flexor|T2L:root_spr,93,4,371,464,11,42,0.25067385444743934,0.20043103448275862,0.5806451612903226,same_leg_knee_root,1,0,T2L,False,True,False,False,5,134,5,125,3,112,2,93,0.6940298507462687,male-cns:v1.0,male-cns:v1.0:800675,IN21A003・800675,"[""T2L""]","[{""group_a"":""T2L:knee_flexor"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_knee_root""}]","{""same_leg_knee_root"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800677,True,IN21A003,IN21A003_R,vnc_intrinsic,IR,R,T3,glutamate,0.7471032738685608,glutamate,Traced,Reviewed,neuron_nonmotor,False,True,4,T3R:knee_flexor|T3R:root_pra|T3R:root_sar|T3R:root_spr,130,4,164,279,5,38,0.7926829268292683,0.4659498207885305,0.3923076923076923,same_leg_knee_root,1,0,T3R,True,True,False,False,5,179,5,173,5,163,4,130,0.7262569832402235,male-cns:v1.0,male-cns:v1.0:800677,IN21A003・800677,"[""T3R""]","[{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T3R:root_sar"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":3,""same_leg_same_joint"":3}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800684,True,IN12A002,IN12A002_L,vnc_intrinsic,II,L,T1,acetylcholine,0.9679606556892395,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,2,T2L:root_sar|T3L:root_sar,28,2,489,509,7,18,0.05725971370143149,0.0550098231827112,0.6071428571428571,multiple_legs,2,0,T2L|T3L,False,False,True,False,2,29,2,28,2,28,2,28,0.9655172413793104,male-cns:v1.0,male-cns:v1.0:800684,IN12A002・800684,"[""T2L"",""T3L""]","[{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""}]","{""different_legs"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800685,True,IN09A002,IN09A002_L,vnc_intrinsic,IR,L,T1,gaba,0.8833312392234802,gaba,Traced,Reviewed,neuron_nonmotor,False,True,6,T1L:knee_flexor|T1L:root_pra|T1L:root_promotor|T1L:root_sad|T1L:root_sar|T1L:root_spr,251,8,490,590,18,48,0.5122448979591837,0.42542372881355933,0.250996015936255,same_leg_knee_root,1,0,T1L,True,True,False,False,7,292,7,285,6,276,6,251,0.8595890410958904,male-cns:v1.0,male-cns:v1.0:800685,IN09A002・800685,"[""T1L""]","[{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_sad"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_flexor"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_sad"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_promotor"",""group_b"":""T1L:root_sad"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_promotor"",""group_b"":""T1L:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_promotor"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_sad"",""group_b"":""T1L:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_sad"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_sar"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":5,""same_leg_same_joint"":10}","[""803803"",""806923""]",76,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800687,True,IN19A003,IN19A003_R,vnc_intrinsic,IR,R,T2,gaba,0.8937452435493469,gaba,Traced,Reviewed,neuron_nonmotor,False,True,2,T2R:root_pra|T2R:root_spr,1739,7,1901,1916,10,16,0.9147816938453446,0.9076200417536534,0.7153536515238643,same_leg_same_joint,1,0,T2R,True,False,False,False,2,1739,2,1739,2,1739,2,1739,1.0,male-cns:v1.0,male-cns:v1.0:800687,IN19A003・800687,"[""T2R""]","[{""group_a"":""T2R:root_pra"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":1}","[""800776"",""800962"",""801761"",""802521"",""803499"",""818996"",""902719""]",1739,complete_saved_t10_scope,True,False,[],previous,complete_previous_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
10,800691,True,IN13A005,IN13A005_R,vnc_intrinsic,IR,R,T3,gaba,0.8820305466651917,gaba,Traced,Reviewed,neuron_nonmotor,False,True,3,T3R:knee_flexor|T3R:root_pra|T3R:root_sad,169,4,293,355,8,26,0.5767918088737202,0.476056338028169,0.6745562130177515,same_leg_knee_root,1,0,T3R,True,True,False,False,6,206,4,198,4,194,3,169,0.8203883495145631,male-cns:v1.0,male-cns:v1.0:800691,IN13A005・800691,"[""T3R""]","[{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_sad"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_sad"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800705,True,IN03A010,IN03A010_L,vnc_intrinsic,IR,L,T2,acetylcholine,0.9711364507675171,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,3,T2L:knee_extensor|T2L:root_pra|T2L:root_spr,850,9,1100,1149,13,25,0.7727272727272727,0.7397737162750218,0.4988235294117647,same_leg_knee_root,1,0,T2L,True,True,False,False,5,858,5,858,4,855,3,850,0.9906759906759907,male-cns:v1.0,male-cns:v1.0:800705,IN03A010・800705,"[""T2L""]","[{""group_a"":""T2L:knee_extensor"",""group_b"":""T2L:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:root_pra"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800716,True,IN09A002,IN09A002_R,vnc_intrinsic,IR,R,T3,gaba,0.8881464600563049,gaba,Traced,Reviewed,neuron_nonmotor,False,True,4,T3R:knee_flexor|T3R:root_pra|T3R:root_sar|T3R:root_spr,296,7,548,640,18,53,0.5401459854014599,0.4625,0.35135135135135137,same_leg_knee_root,1,0,T3R,True,True,False,False,5,320,4,312,4,301,4,296,0.925,male-cns:v1.0,male-cns:v1.0:800716,IN09A002・800716,"[""T3R""]","[{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_flexor"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T3R:root_sar"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":3,""same_leg_same_joint"":3}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800731,True,IN19B004,IN19B004_R,vnc_intrinsic,BR,R,T3,acetylcholine,0.9317091703414917,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,2,T3L:root_pra|T3L:root_sar,133,3,589,632,9,25,0.22580645161290322,0.21044303797468356,0.9172932330827067,same_leg_same_joint,1,0,T3L,True,False,False,False,5,147,3,141,3,138,2,133,0.9047619047619048,male-cns:v1.0,male-cns:v1.0:800731,IN19B004・800731,"[""T3L""]","[{""group_a"":""T3L:root_pra"",""group_b"":""T3L:root_sar"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800736,True,IN03A010,IN03A010_R,vnc_intrinsic,IR,R,T2,acetylcholine,0.9716708064079285,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,3,T2R:knee_extensor|T2R:root_pra|T2R:root_spr,867,9,1025,1040,13,20,0.8458536585365853,0.8336538461538462,0.5351787773933102,same_leg_knee_root,1,0,T2R,True,True,False,False,4,869,3,867,3,867,3,867,0.997698504027618,male-cns:v1.0,male-cns:v1.0:800736,IN03A010・800736,"[""T2R""]","[{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:root_pra"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}","[""800776"",""800962"",""801761"",""802521"",""803499"",""818996"",""902719""]",836,complete_saved_t10_scope,True,False,[],previous,complete_previous_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
10,800747,True,IN19A012,IN19A012_L,vnc_intrinsic,II,L,T1,acetylcholine,0.9615541100502014,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,5,T1L:knee_extensor|T1L:root_promotor|T2L:knee_flexor|T2L:root_pra|T2L:root_spr,269,9,565,644,16,41,0.4761061946902655,0.41770186335403725,0.37174721189591076,multiple_legs,2,0,T1L|T2L,True,True,True,False,7,309,6,295,5,289,5,269,0.8705501618122977,male-cns:v1.0,male-cns:v1.0:800747,IN19A012・800747,"[""T1L"",""T2L""]","[{""group_a"":""T1L:knee_extensor"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_knee_root""},{""group_a"":""T1L:knee_extensor"",""group_b"":""T2L:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1L:knee_extensor"",""group_b"":""T2L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:knee_extensor"",""group_b"":""T2L:root_spr"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:root_spr"",""relation"":""different_legs""},{""group_a"":""T2L:knee_flexor"",""group_b"":""T2L:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:knee_flexor"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:root_pra"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":3,""different_legs"":6,""same_leg_same_joint"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800749,True,IN13A006,IN13A006_R,vnc_intrinsic,IR,R,T3,gaba,0.8711610436439514,gaba,Traced,Reviewed,neuron_nonmotor,False,True,3,T3R:knee_extensor|T3R:root_pra|T3R:root_spr,393,4,461,520,8,29,0.8524945770065075,0.7557692307692307,0.8727735368956743,same_leg_knee_root,1,0,T3R,True,True,False,False,4,408,4,407,3,400,3,393,0.9632352941176471,male-cns:v1.0,male-cns:v1.0:800749,IN13A006・800749,"[""T3R""]","[{""group_a"":""T3R:knee_extensor"",""group_b"":""T3R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_extensor"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_knee_root"":2,""same_leg_same_joint"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800750,True,IN19A032,IN19A032_L,vnc_intrinsic,II,L,T1,acetylcholine,0.964312732219696,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,4,T1L:root_sar|T2L:root_sar|T3L:root_sar|wing_b2,110,5,333,520,15,81,0.3303303303303303,0.21153846153846154,0.6363636363636364,leg_and_nonleg,3,1,T1L|T2L|T3L,False,False,True,True,16,171,10,150,7,140,4,110,0.6432748538011696,male-cns:v1.0,male-cns:v1.0:800750,IN19A032・800750,"[""T1L"",""T2L"",""T3L"",""wing""]","[{""group_a"":""T1L:root_sar"",""group_b"":""T2L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T3L:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""}]","{""different_legs"":3,""leg_and_nonleg"":3}","[""806923"",""919509""]",70,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800752,True,IN19B008,IN19B008_R,vnc_intrinsic,BI,R,T2,acetylcholine,0.9670249819755554,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,3,T3L:root_sar|wing_b1|wing_b2,361,5,2767,2881,30,57,0.13046620889049512,0.12530371398819853,0.7673130193905817,leg_and_nonleg,1,2,T3L,False,False,False,True,6,375,5,374,4,370,3,361,0.9626666666666667,male-cns:v1.0,male-cns:v1.0:800752,IN19B008・800752,"[""T3L"",""wing""]","[{""group_a"":""T3L:root_sar"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T3L:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""wing_b1"",""group_b"":""wing_b2"",""relation"":""nonleg_pair""}]","{""leg_and_nonleg"":2,""nonleg_pair"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800759,True,IN16B018,IN16B018_L,vnc_intrinsic,IR,L,T2,gaba,0.8948892951011658,gaba,Traced,Reviewed,neuron_nonmotor,False,True,3,T2L:root_pra|T2L:root_sad|T2L:root_spr,112,4,1341,1396,11,27,0.08351976137211037,0.08022922636103152,0.4642857142857143,same_leg_same_joint,1,0,T2L,True,False,False,False,6,146,6,143,5,136,3,112,0.7671232876712328,male-cns:v1.0,male-cns:v1.0:800759,IN16B018・800759,"[""T2L""]","[{""group_a"":""T2L:root_pra"",""group_b"":""T2L:root_sad"",""relation"":""same_leg_same_joint""},{""group_a"":""T2L:root_pra"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T2L:root_sad"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":3}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800769,True,IN19A017,IN19A017_L,vnc_intrinsic,II,L,T1,acetylcholine,0.9711740016937256,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,2,T2L:root_pra|T3L:root_pra,32,2,403,538,15,56,0.0794044665012407,0.05947955390334572,0.5625,multiple_legs,2,0,T2L|T3L,False,False,True,False,11,58,5,50,3,43,2,32,0.5517241379310345,male-cns:v1.0,male-cns:v1.0:800769,IN19A017・800769,"[""T2L"",""T3L""]","[{""group_a"":""T2L:root_pra"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""}]","{""different_legs"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800775,True,IN13A018,IN13A018_R,vnc_intrinsic,IR,R,T1,gaba,0.892461895942688,gaba,Traced,Reviewed,neuron_nonmotor,False,True,2,T1R:knee_flexor|T1R:root_sar,39,2,60,134,3,23,0.65,0.291044776119403,0.6666666666666666,same_leg_knee_root,1,0,T1R,False,True,False,False,6,83,4,78,4,74,2,39,0.46987951807228917,male-cns:v1.0,male-cns:v1.0:800775,IN13A018・800775,"[""T1R""]","[{""group_a"":""T1R:knee_flexor"",""group_b"":""T1R:root_sar"",""relation"":""same_leg_knee_root""}]","{""same_leg_knee_root"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,800783,True,IN20A.22A005,IN20A.22A005_L,vnc_intrinsic,IR,L,T3,acetylcholine,0.9591408967971802,acetylcholine,Traced,Reviewed,neuron_nonmotor,False,True,2,T3L:knee_extensor|T3L:root_sar,127,3,246,281,6,19,0.516260162601626,0.45195729537366547,0.7559055118110236,same_leg_knee_root,1,0,T3L,False,True,False,False,5,138,3,134,2,127,2,127,0.9202898550724637,male-cns:v1.0,male-cns:v1.0:800783,IN20A.22A005・800783,"[""T3L""]","[{""group_a"":""T3L:knee_extensor"",""group_b"":""T3L:root_sar"",""relation"":""same_leg_knee_root""}]","{""same_leg_knee_root"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
