dataset,versioned_body_id,bodyId,type,instance,leg_position_from_subclass,subclass,somaSide,rootSide,somaNeuromere,exitNerve,superclass,mancBodyid,mancType,mancSerial,mcnsSerial,serialMotif,matchingNotes,status,statusLabel,leg,joint,anatomical_action,action_source,muscle_label_available,action_known,muscle_identity_evidence,legacy_targets,legacy_match_count,physiological_action_in_this_cell_measured
male-cns:v1.0,male-cns:v1.0:1050015101,1050015101,ltm MN,ltm MN_R,front,fl,R,,T1,ProLN,vnc_motor,27078,ltm MN,23016.0,,,,Traced,Reviewed,T1R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:1057471940,1057471940,ltm1-tibia MN,ltm1-tibia MN_R,front,fl,R,,T1,ProLN,vnc_motor,166385,ltm1-tibia MN,10811.0,804741.0,,,Traced,Reviewed,T1R,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:830039,830039,ltm2-femur MN,ltm2-femur MN_R,front,fl,R,,T1,ProLN,vnc_motor,17050,ltm2-femur MN,14343.0,815498.0,,,Traced,Reviewed,T1R,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:1050251718,1050251718,ltm2-femur MN,ltm2-femur MN_R,front,fl,R,,T1,ProLN,vnc_motor,15720,ltm2-femur MN,,,,,Traced,Reviewed,T1R,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:809670,809670,Acc. ti flexor MN,Acc. ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,13784,Acc. ti flexor MN,12761.0,809670.0,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:819674,819674,Acc. ti flexor MN,Acc. ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,17070,Acc. ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:825485,825485,Acc. ti flexor MN,Acc. ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,14213,Acc. ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:830480,830480,Acc. ti flexor MN,Acc. ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,24828,Acc. ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:908094,908094,Acc. ti flexor MN,Acc. ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,25212,Acc. ti flexor MN,12758.0,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1051356801,1051356801,Acc. ti flexor MN,Acc. ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,21262,Acc. ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:821375,821375,Acc. tr flexor MN,Acc. tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,155216,Acc. tr flexor MN,,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:927828,927828,Acc. tr flexor MN,Acc. tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,156180,Acc. tr flexor MN,14783.0,810720.0,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:804025,804025,Fe reductor MN,Fe reductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,29187,Fe reductor MN,11226.0,,,,Traced,Reviewed,T2L,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:820764,820764,Fe reductor MN,Fe reductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,45494,Fe reductor MN,,,,,Traced,Reviewed,T2L,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:1050607195,1050607195,Fe reductor MN,Fe reductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,158681,Fe reductor MN,,,,,Traced,Reviewed,T2L,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:803086,803086,MNml29,MNml29_L,middle,ml,L,,T2,MesoLN,vnc_motor,19773,MNml29,12196.0,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:822185,822185,MNml77,MNml77_L,middle,ml,L,,T2,MesoLN,vnc_motor,103416,MNml77,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:895449,895449,MNml78,MNml78_L,middle,ml,L,,T2,MesoLN,vnc_motor,20551,MNml78,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:907422,907422,MNml78,MNml78_L,middle,ml,L,,T2,MesoLN,vnc_motor,25956,MNml78,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:1050119039,1050119039,MNml78,MNml78_L,middle,ml,L,,T2,MesoLN,vnc_motor,30709,MNml78,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:1050151215,1050151215,MNml78,MNml78_L,middle,ml,L,,T2,MesoLN,vnc_motor,167919,MNml78,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:821494,821494,MNml79,MNml79_L,middle,ml,L,,T2,MesoLN,vnc_motor,,MNml79,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,,0,False
male-cns:v1.0,male-cns:v1.0:820632,820632,MNml80,MNml80_L,middle,ml,L,,T2,MesoLN,vnc_motor,17697,MNml80,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:822742,822742,MNml80,MNml80_L,middle,ml,L,,T2,MesoLN,vnc_motor,14775,MNml80,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050046221,1050046221,MNml80,MNml80_L,middle,ml,L,,T2,MesoLN,vnc_motor,25956,MNml80,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:903508,903508,MNml81,MNml81_L,middle,ml,L,,T2,MesoLN,vnc_motor,13036,MNml81,13036.0,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:803480,803480,MNml82,MNml82_L,middle,ml,L,,T2,MesoLN,vnc_motor,101909,MNml82,,,,,Traced,Reviewed,T2L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:800541,800541,Pleural remotor/abductor MN,Pleural remotor/abductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,219853,Pleural remotor/abductor MN,13628.0,800541.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:902492,902492,Pleural remotor/abductor MN,Pleural remotor/abductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,17091,Pleural remotor/abductor MN,12096.0,800776.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:905421,905421,Pleural remotor/abductor MN,Pleural remotor/abductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,21255,Pleural remotor/abductor MN,12096.0,800776.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:816018,816018,Sternal adductor MN,Sternal adductor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,156233,Sternal adductor MN,13817.0,,,,Traced,Reviewed,T2L,thorax-coxa,coxa_medial_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:832490,832490,Sternal anterior rotator MN,Sternal anterior rotator MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,16295,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:903689,903689,Sternal anterior rotator MN,Sternal anterior rotator MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,20119,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:801768,801768,Sternal posterior rotator MN,Sternal posterior rotator MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,15883,Sternal posterior rotator MN,11400.0,800962.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:803226,803226,Sternal posterior rotator MN,Sternal posterior rotator MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,49886,Sternal posterior rotator MN,11400.0,800962.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:803704,803704,Sternal posterior rotator MN,Sternal posterior rotator MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,154769,Sternal posterior rotator MN,,,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:1051054875,1051054875,Sternal posterior rotator MN,Sternal posterior rotator MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,172408,Sternal posterior rotator MN,11529.0,804851.0,,,Traced,Reviewed,T2L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:802407,802407,Sternotrochanter MN,Sternotrochanter MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,166392,Sternotrochanter MN,13069.0,801375.0,,,Traced,Reviewed,T2L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:904657,904657,Sternotrochanter MN,Sternotrochanter MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,26132,Sternotrochanter MN,18006.0,800504.0,,,Traced,Reviewed,T2L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:813755,813755,Tergotr. MN,Tergotr. MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,30650,Tergotr. MN,13434.0,804514.0,,,Traced,Reviewed,T2L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A5 pp20-21,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:800911,800911,Ti extensor MN,Ti extensor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,,Ti extensor MN,10737.0,800621.0,,,Traced,Reviewed,T2L,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:801234,801234,Ti extensor MN,Ti extensor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,11115,Ti extensor MN,10347.0,800158.0,,,Traced,Reviewed,T2L,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:802295,802295,Ti flexor MN,Ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,15623,Ti flexor MN,13192.0,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:818295,818295,Ti flexor MN,Ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,16635,Ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:823739,823739,Ti flexor MN,Ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,100707,Ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:824041,824041,Ti flexor MN,Ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,14665,Ti flexor MN,,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:927808,927808,Ti flexor MN,Ti flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,153335,Ti flexor MN,13192.0,,,,Traced,Reviewed,T2L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:805477,805477,Tr extensor MN,Tr extensor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,13904,Tr extensor MN,10866.0,803412.0,,,Traced,Reviewed,T2L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:909078,909078,Tr extensor MN,Tr extensor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,30306,Tr extensor MN,17930.0,807906.0,,,Traced,Reviewed,T2L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:800589,800589,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,13817,Tr flexor MN,,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal adductor,1,False
male-cns:v1.0,male-cns:v1.0:802232,802232,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,13817,Tr flexor MN,,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal adductor,1,False
male-cns:v1.0,male-cns:v1.0:803829,803829,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,23364,Tr flexor MN,,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:903158,903158,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,19704,Tr flexor MN,15006.0,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:903159,903159,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,155218,Tr flexor MN,15006.0,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:903579,903579,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,167442,Tr flexor MN,17137.0,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050669248,1050669248,Tr flexor MN,Tr flexor MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,153315,Tr flexor MN,15006.0,,,,Traced,Reviewed,T2L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:813603,813603,ltm MN,ltm MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,17964,ltm MN,23016.0,,,,Traced,Reviewed,T2L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:824689,824689,ltm MN,ltm MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,17419,ltm MN,,,,,Traced,Reviewed,T2L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:825681,825681,ltm MN,ltm MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,15873,ltm MN,,,,,Traced,Reviewed,T2L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:907443,907443,ltm1-tibia MN,ltm1-tibia MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,101736,ltm1-tibia MN,13241.0,858248.0,,,Traced,Reviewed,T2L,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:807972,807972,ltm2-femur MN,ltm2-femur MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,24725,ltm2-femur MN,,,,,Traced,Reviewed,T2L,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:826996,826996,ltm2-femur MN,ltm2-femur MN_L,middle,ml,L,,T2,MesoLN,vnc_motor,25447,ltm2-femur MN,,,,,Traced,Reviewed,T2L,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:805568,805568,Acc. ti flexor MN,Acc. ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,24443,Acc. ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:812531,812531,Acc. ti flexor MN,Acc. ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,16495,Acc. ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:905235,905235,Acc. ti flexor MN,Acc. ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,,Acc. ti flexor MN,12758.0,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:907848,907848,Acc. ti flexor MN,Acc. ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,14849,Acc. ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:909255,909255,Acc. ti flexor MN,Acc. ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,39941,Acc. ti flexor MN,12761.0,809670.0,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:1052521030,1052521030,Acc. ti flexor MN,Acc. ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,16017,Acc. ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:810720,810720,Acc. tr flexor MN,Acc. tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,102019,Acc. tr flexor MN,14783.0,810720.0,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:867926,867926,Acc. tr flexor MN,Acc. tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,218885,Acc. tr flexor MN,,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
